Voltage Measurement 0,Voltage Measurement 1,Voltage Measurement 2,Voltage Measurement 3,Temperature Measurement 0,Temperature Measurement 1,Strain Measurement 0,Strain Measurement 1,Time,Seconds
-4.614023041123064,-5.315327687495231,-5.864652475776302,-6.51621271076524,16.64507792527853,9.472738395352623,-24.39765011062791,-26.96879530022126,2023-03-22 22:01:24.591030,0.116
-5.122758831158922,-5.7587548638132295,-6.5009536888685435,-7.214770733196002,9.62564393327854,5.800344645111277,-25.291828793774318,-29.739833676661327,2023-03-22 22:01:24.591030,0.118
-5.890592813000687,-6.220798046845197,-6.944075684748608,-7.294728007934691,8.402118202231597,1.8187224242295719,-29.16762035553521,-31.612115663385975,2023-03-22 22:01:24.591030,0.12
-6.337071793698024,-6.997177080949111,-7.323720149538414,-7.787289234760052,2.5844729918519156,-0.9423348519032669,-30.366979476615548,-33.28450446326391,2023-03-22 22:01:24.591030,0.122
-6.588845654993515,-7.320057984283207,-7.770199130235752,-8.495307850766766,0.8998911144277364,-3.262794506071824,-32.53376058594644,-36.227969787136644,2023-03-22 22:01:24.591030,0.124
-6.926070038910506,-7.555352101930266,-8.043945983062486,-8.433966582742046,-2.1779724938878675,-7.629721324190087,-36.48432135500114,-38.50919356069276,2023-03-22 22:01:24.591030,0.126
-7.291065842679484,-8.194399938963912,-8.388494697489891,-8.598458838788433,-8.099836898750686,-10.928269559826068,-38.76401922636759,-39.86877241168841,2023-03-22 22:01:24.591030,0.128
-7.5999084458686195,-8.245670252536812,-8.5810635538262,-9.329671168078127,-7.786383428023861,-15.194004094352222,-38.74570840009155,-41.79293507286183,2023-03-22 22:01:24.591030,0.13
-8.089112687876707,-8.325322346837568,-9.078812848096437,-9.214007782101167,-11.873873339064126,-14.560342361781007,-42.1362630655375,-41.70748455024033,2023-03-22 22:01:24.591030,0.132
-8.616159304188601,-9.07057297627222,-9.416647592889296,-9.198138399328602,-14.877099027415085,-19.327621242442397,-41.23292896925307,-44.22674906538491,2023-03-22 22:01:24.591030,0.134
-8.565804531929503,-8.956130312046998,-9.567406729228656,-9.65011062790875,-14.560342361781007,-17.257547966608126,-44.34576943617914,-45.59853513389791,2023-03-22 22:01:24.591030,0.136
-9.270466163118945,-9.549401083390554,-9.416647592889296,-9.443198290989548,-18.371371755594012,-21.56463150202421,-45.46578164339665,-45.43526359960326,2023-03-22 22:01:24.591030,0.138
-9.197833218890668,-9.481956206607157,-9.659571221484702,-9.806973373006791,-20.44509800088948,-22.686291792928554,-46.67277027542535,-47.38536659800107,2023-03-22 22:01:24.591030,0.14
-9.41542687113756,-9.568322270542458,-9.879606317235066,-9.804837109941253,-19.965931457536325,-23.8101528428897,-47.658503089951935,-46.396581979095146,2023-03-22 22:01:24.591030,0.142
-9.384908827344168,-9.76180666819257,-9.50240329594873,-9.39833676661326,-22.84670686675562,-24.775272015826477,-48.244449530785076,-47.531853208209355,2023-03-22 22:01:24.591030,0.144
-9.399252307927062,-9.557030594338903,-9.80849927519646,-9.34309910734722,-21.084575195502275,-24.936291335845986,-47.914854657816434,-49.372091248950944,2023-03-22 22:01:24.591030,0.146
-9.903715571831846,-9.957732509346151,-9.467917906462196,-9.493553063248646,-22.686291792928554,-23.64946364010454,-47.617303730830855,-47.46776531624323,2023-03-22 22:01:24.591030,0.148
-9.634241245136186,-9.388570992599375,-9.809109636072328,-9.14351110093843,-25.58085167898085,-22.52592162806155,-48.80750743877318,-48.3085374227512,2023-03-22 22:01:24.591030,0.15
-9.58785381857023,-9.69741359578851,-9.664454108491645,-9.189898527504386,-22.205315146960093,-23.64946364010454,-47.22972457465477,-49.370565346761275,2023-03-22 22:01:24.591030,0.152
-9.786831464103152,-9.606164644846265,-9.01380941481651,-8.949721522850385,-23.48882068667661,-20.44509800088948,-46.63157091630427,-47.18394750896468,2023-03-22 22:01:24.591030,0.154
-9.429770351720455,-9.564354924849317,-9.071793698023956,-8.805065995269704,-24.936291335845986,-18.68996134573453,-48.986037994964526,-46.570534828717484,2023-03-22 22:01:24.591030,0.156
-9.39681086442359,-8.972915236133364,-8.82734416723888,-8.52124818799115,-21.244550915905357,-21.72473678612253,-47.89196612497139,-44.71503776607919,2023-03-22 22:01:24.591030,0.158
-9.111772335393301,-8.909132524605173,-8.500495918211643,-8.197451743343251,-20.125611998980997,-19.327621242442397,-45.74349584191653,-44.16876478217746,2023-03-22 22:01:24.591030,0.16
-9.314717326619364,-8.54840924696727,-8.500801098649577,-7.713435568780041,-16.939661922223532,-15.194004094352222,-45.99679560540169,-42.33920805676356,2023-03-22 22:01:24.591030,0.162
-8.558785381857023,-8.387884336614023,-7.7778286411841,-7.410086213473717,-15.828261560111201,-15.03553298118495,-45.01258869306477,-43.08384832532234,2023-03-22 22:01:24.591030,0.164
-8.571602960250248,-7.889219501029984,-7.527275501640345,-7.086594949263752,-12.820820376142137,-12.820820376142137,-41.768520637827116,-40.860608834973675,2023-03-22 22:01:24.591030,0.166
-7.916380560006104,-7.626764324406806,-7.356984817273212,-6.640726329442283,-13.927272695962525,-7.003513294375359,-39.62615396353094,-39.16838330663004,2023-03-22 22:01:24.591030,0.168
-8.068055237659266,-7.174486915388724,-6.466773479819944,-6.036774242771038,-10.141310210454877,-3.107626860481919,-39.725337605859465,-37.680628671702145,2023-03-22 22:01:24.591030,0.17
-7.757076371404593,-7.0084687571526665,-6.552834363317311,-5.535362783245594,-7.316528379836312,-2.64250409509599,-36.66895551995117,-33.52712291142138,2023-03-22 22:01:24.591030,0.172
-7.291676203555352,-6.256809338521401,-5.59182116426337,-5.053177691309987,-4.97352558802124,2.5844729918519156,-34.72953383688106,-32.02410925459678,2023-03-22 22:01:24.591030,0.174
-6.506752117189288,-5.785915922789349,-5.602197299153124,-4.807812619211108,1.665577063145307,5.953443067006193,-32.45746547646296,-30.733196002136264,2023-03-22 22:01:24.591030,0.176
-6.058136873426413,-5.437399862668803,-4.960708018616007,-4.298161287861448,4.11597405959372,9.931422914307005,-31.98138399328603,-29.03334096284428,2023-03-22 22:01:24.591030,0.178
-5.899748226138705,-4.92133974212253,-4.34729533836881,-3.5846494239719235,6.106536043104923,11.154083778477174,-29.822232394903487,-24.060425726710918,2023-03-22 22:01:24.591030,0.18
-5.2768749523155565,-4.3671320668345155,-3.5150682841229877,-2.716411078049897,8.861013755533177,14.816967553487698,-24.930189974822614,-23.186083772030216,2023-03-22 22:01:24.591030,0.182
-4.656748302433814,-3.84771496147097,-2.946822308690013,-2.07339589532311,16.64507792527853,22.568343222325716,-24.516670481422143,-19.412527656977186,2023-03-22 22:01:24.591030,0.184
-4.343022812237735,-3.271229114213779,-2.60166323338674,-1.8655680170901046,18.014528962506997,23.47695507644881,-22.107270923933775,-17.90493629358358,2023-03-22 22:01:24.591030,0.186
-3.7888151369497214,-2.558022430762188,-2.2107270923933777,-1.1581597619592585,23.779660738207202,27.40557583922334,-17.99038681620508,-13.099870298313878,2023-03-22 22:01:24.591030,0.188
-2.9535362783245596,-2.3007553215838863,-1.3211261158159762,-0.6723125047684444,26.198292719122477,33.87125022018332,-14.428931105516137,-10.780498970016021,2023-03-22 22:01:24.591030,0.19
-2.5253681239032577,-1.8179598687724117,-0.5593957427328908,-0.11779964904249637,33.42143590383168,39.40365671688963,-13.33943694209201,-8.111696040283817,2023-03-22 22:01:24.591030,0.192
-1.9470511940184634,-0.8075074387731747,0.10162508583199817,0.8841077286945906,37.01469038448983,41.192078418950246,-9.9824521248188,-4.313725490196079,2023-03-22 22:01:24.591030,0.194
-1.0696574349584191,-0.30334935530632484,0.39032578011749447,1.530174715800717,41.04314884439401,46.244809708392495,-6.707866025787746,-2.0523384451056685,2023-03-22 22:01:24.591030,0.196
-0.772106507972839,0.4550240329594873,0.9185931181811245,1.7666895551995117,46.68967060958975,51.13043821827971,-3.8483253223468377,1.4175631342030974,2023-03-22 22:01:24.591030,0.198
-0.2993820096131838,0.8831921873807889,1.5002670328831922,2.695353627832456,48.171477699967895,56.884695938743256,-1.496910048065919,4.415960936903945,2023-03-22 22:01:25.264152,0.2
0.6598001068131533,1.4383154039826047,2.1905851834897385,3.331044480048829,53.49348923141975,62.32849646292465,2.124055848020142,8.177309834439612,2023-03-22 22:01:25.264152,0.202
1.4093232623788816,2.197604333562219,2.672465094987411,3.880064087891966,59.681740174959685,65.4133014077416,6.332494087129015,10.18692301823453,2023-03-22 22:01:25.264152,0.20400000000000001
1.9436942092011902,2.6489662012664987,3.32646677347982,3.93011367971313,63.06324712933951,71.5761285540001,8.638132295719846,14.392309452964065,2023-03-22 22:01:25.264152,0.20600000000000002
2.1667811093308917,3.1403067063401235,3.7949187457084,4.56092164492256,69.52257768087522,75.0956704872186,13.028152895399405,16.84748607614252,2023-03-22 22:01:25.264152,0.20800000000000002
3.2901503013656823,3.757076371404593,4.3250171663996335,4.985122453650721,70.98945187785345,79.78846978463366,14.007782101167315,20.024414435034714,2023-03-22 22:01:25.264152,0.21000000000000002
3.2758068207827877,4.269779507133593,5.101091020065613,5.825894560158694,77.58857074167788,82.28234484820962,18.483253223468378,21.754787518120086,2023-03-22 22:01:25.264152,0.21200000000000002
4.1907377737087055,4.943007553215839,5.390707255664912,6.358129243915465,79.93514585035665,84.04333263209622,20.061036087586785,22.938887617303727,2023-03-22 22:01:25.264152,0.21400000000000002
4.643015182726788,5.307087815671015,5.811551079575799,6.7777523460746165,82.86927718506266,89.47755667140962,22.1362630655375,26.572060730907147,2023-03-22 22:01:25.264152,0.21600000000000003
5.367208361943999,6.072480354009308,6.552224002441443,7.020675974670024,86.97978682817495,92.27150987281195,24.928664072632944,28.45197222858015,2023-03-22 22:01:25.264152,0.218
5.9262989242389565,6.49912260624094,7.250476844434272,7.793087663080796,94.4792417453473,96.98368764474449,29.970244907301442,31.653315022507055,2023-03-22 22:01:25.264152,0.22
6.206149385824369,6.595559624628061,7.363393606469825,7.747310597390707,94.18476925595938,98.31065737748021,29.77035172045472,32.5658045319295,2023-03-22 22:01:25.264152,0.222
6.856794079499504,7.056076905470359,7.934386205844206,8.449225604638743,96.98368764474449,103.03540147090072,31.72350652323186,35.78545815213245,2023-03-22 22:01:25.264152,0.224
7.368276493476768,7.9221789883268485,8.182803082322422,8.483710994125277,102.59199590092396,106.88248957291464,35.44670786602579,38.32455939574273,2023-03-22 22:01:25.264152,0.226
7.333180743114366,7.862058442053864,8.63782711528191,8.532845044632639,105.8459724874087,109.69882503991981,37.6729991607538,40.23956664377813,2023-03-22 22:01:25.264152,0.228
7.772030212863355,8.069581139848935,8.823682001983673,8.788891432059206,106.73438059491447,112.37099494701262,38.231479362172884,42.05996795605402,2023-03-22 22:01:25.264152,0.23
7.895017929350729,8.862134737163348,8.833142595559625,9.118791485465781,110.44069266164632,113.11398127994767,40.80109864957656,42.610818646524756,2023-03-22 22:01:25.264152,0.232
8.552071412222476,8.989394979781796,9.383993286030366,9.555199511711299,111.03440829590932,116.23798736376582,41.16731517509727,44.696726939803156,2023-03-22 22:01:25.264152,0.234
8.767223620965897,8.925612268253605,9.506065461203937,9.526817730983444,116.38689029440272,118.92021569783465,44.73182269016556,46.41947051194019,2023-03-22 22:01:25.264152,0.23600000000000002
8.99275196459907,9.564354924849317,9.647669184405279,9.39986266880293,116.98263081859432,118.02567382307579,45.14991989013504,45.880827038986794,2023-03-22 22:01:25.264152,0.23800000000000002
9.283894102388038,9.381857022964828,9.74563210498207,9.751430533302816,120.11366533906401,121.15861670102072,47.25108720531014,47.93316548409247,2023-03-22 22:01:25.264152,0.24000000000000002
9.438010223544671,9.485618371862364,9.461814297703517,9.53353170061799,121.75601819679623,122.95144618774302,48.34058136873426,49.121843289845124,2023-03-22 22:01:25.264152,0.24200000000000002
9.48226138704509,9.831387808041505,9.70840009155413,9.967498283360037,120.85999408118339,119.96443862930775,47.75463492790112,47.17631799801633,2023-03-22 22:01:25.264152,0.244
9.773708705271993,9.599145494773785,9.489585717555505,9.703517204547188,121.15861670102072,120.71070230052283,48.000305180437934,47.664606698710614,2023-03-22 22:01:25.264152,0.246
9.674830243381399,9.434958419165332,9.758449683375297,9.51094834821088,123.39994643534479,120.71070230052283,49.48653391317617,47.612726024261846,2023-03-22 22:01:25.264152,0.248
9.488059815365835,9.931792172121767,9.336995498588541,9.611657892729076,123.25043334409045,123.25043334409045,49.33699549858854,49.34157320515755,2023-03-22 22:01:25.264152,0.25
9.795681696803236,9.47219043259327,9.383077744716564,8.934767681391623,123.99812882166998,123.39994643534479,49.88937209124895,49.451438162813766,2023-03-22 22:01:25.264152,0.252
9.902800030518044,9.589990081635767,9.057450217441062,9.206683451590752,121.90540112588066,119.81522492706637,48.44892042420081,47.077134355687804,2023-03-22 22:01:25.264152,0.254
9.720302128633554,9.381857022964828,8.881971465629054,8.538948653391317,119.6660242295473,118.32380258168337,46.93522545204853,46.05477988860913,2023-03-22 22:01:25.264152,0.256
9.58480201419089,9.133745326924544,8.625925078202487,8.452582589456016,121.15861670102072,115.7913557127446,47.992675669489586,44.31372549019608,2023-03-22 22:01:25.264152,0.258
9.363851377126727,8.871290150301366,8.431830319676509,8.175478751812008,117.87662887453443,114.4521527224525,45.749599450675206,43.41802090485999,2023-03-22 22:01:25.264152,0.26
9.127336537727931,8.826428625925079,8.393987945372702,7.772030212863355,117.72759687188754,112.37099494701262,45.621423666742956,42.03250171663996,2023-03-22 22:01:25.264152,0.262
8.550240329594873,8.303349355306326,8.12664988174258,7.129015030136569,112.81674899730454,114.00598139991858,42.407873655298694,43.16929884794384,2023-03-22 22:01:25.264152,0.264
8.509346150911727,8.158083466849774,7.51445792324712,6.763408865491722,112.07388831664066,108.80898673033633,41.82345311665522,39.62005035477226,2023-03-22 22:01:25.264152,0.266
8.459296559090562,7.957885099565118,7.192187380788892,6.472571908140688,111.03440829590932,107.91958348830124,41.21156633859769,39.09819180590524,2023-03-22 22:01:25.264152,0.268
7.829709315632868,7.244983596551461,6.9456015869382774,5.994048981460288,109.69882503991981,105.25393247978256,40.24567025253681,37.2808422980087,2023-03-22 22:01:25.264152,0.27
7.447013046463722,6.7692072938124666,6.57602807660029,5.497215228503853,105.25393247978256,99.93359031891696,37.32204165712978,33.64614328221561,2023-03-22 22:01:25.264152,0.272
7.2138551918822005,6.5052262149996185,5.627527275501641,5.267719539177539,103.47890609657489,97.72079688884925,36.08300907911803,32.22858014801251,2023-03-22 22:01:25.264152,0.274
6.843060959792477,5.93667505912871,5.31136034180209,4.817578393224994,99.04820383842186,96.54153538708574,33.07087815671015,31.33745326924544,2023-03-22 22:01:25.264152,0.276
5.899137865262837,5.804226749065385,4.83436331731136,3.7677576867322804,96.98368764474449,89.18360543608311,31.645685511558707,26.361486228732737,2023-03-22 22:01:25.264152,0.278
5.719691767757687,4.812085145342183,4.457465476462959,3.551995117112993,92.71290945963153,86.53918483471509,28.801403830014497,24.634164950026705,2023-03-22 22:01:25.264152,0.28
5.291828793774319,4.28198672465095,3.901426718547341,2.6742961776150147,89.62454242276762,83.60303047299972,26.69108110170138,22.644388494697488,2023-03-22 22:01:25.264152,0.28200000000000003
4.438544289311055,4.060120546272984,3.013962005035477,2.5781643396658276,85.07086263584785,78.46848272929316,23.579766536964982,19.154650186923018,2023-03-22 22:01:25.264152,0.28400000000000003
4.00152590218967,3.2507820248722057,2.3270008392462045,1.8573281452658885,79.20178844767521,73.77591084078361,19.60326543068589,15.919737544823375,2023-03-22 22:01:25.264152,0.28600000000000003
3.7711146715495536,2.895551995117113,2.0102235446707866,1.2628366521705958,76.26878030957648,72.01611373208104,17.627222095063708,14.763103685053789,2023-03-22 22:01:25.264152,0.28800000000000003
2.848859388113222,1.9684138246738383,1.0507362478065156,0.24414435034714274,72.45608229576355,68.64230064406664,15.036240177004654,12.378118562600138,2023-03-22 22:01:25.264152,0.29000000000000004
2.5955596246280614,1.795681696803235,0.5703822384985122,-0.33234149691004805,69.22916608788482,61.29952367598269,12.814526588845656,7.4570840009155415,2023-03-22 22:01:25.264152,0.29200000000000004
1.8490882734416725,0.6884870679789425,-0.09643701838712139,-0.737926298924239,62.32849646292465,58.210064407975196,8.093385214007782,5.37270160982681,2023-03-22 22:01:25.264152,0.29400000000000004
1.3669031815060655,0.4840161745632105,-0.44800488288700696,-1.5722896162355993,59.24033814378135,51.13043821827971,6.05325398641947,0.5508506904707409,2023-03-22 22:01:25.264152,0.29600000000000004
0.5709925993743801,-0.4159609369039445,-0.9634546425574121,-2.0431830319676507,55.705852612502696,48.61570881677679,3.6438544289311054,-1.1718928816662852,2023-03-22 22:01:25.264152,0.29800000000000004
-0.03814755474174106,-1.006179903868162,-1.63759822995346,-2.490882734416724,48.763754666363404,46.096489362775806,-1.0589761196307317,-2.8793774319066143,2023-03-22 22:01:25.264152,0.30000000000000004
-0.5319295033188373,-1.654383154039826,-2.2784771496147096,-2.815899900816358,44.16676959309677,41.340989041488086,-4.121461814297703,-6.037994964522774,2023-03-22 22:01:25.264152,0.302
-1.0983443961242085,-1.7950713359273671,-3.0542458228427556,-3.7634851606012054,42.08525990968879,34.17102111529149,-5.50087739375906,-10.840009155413137,2023-03-22 22:01:25.264152,0.304
-2.0105287251087205,-2.3440909437705044,-3.4699015793087664,-3.922789349202716,36.416642148247284,28.611490532255072,-9.308003356984818,-14.494544899671931,2023-03-22 22:01:25.264152,0.306
-2.6538490882734416,-3.146715495536736,-4.250247959105821,-4.7989623865110245,34.470708008148144,27.103883082668748,-10.66147859922179,-15.559624628061341,2023-03-22 22:01:25.264152,0.308
-2.73838406958114,-4.0607309071488515,-4.317082475013351,-5.408712901503014,26.3492776884952,23.628318267793976,-16.02807660028992,-17.817959868772412,2023-03-22 22:01:25.264152,0.31
